traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
13267.0,2024-06-26 18:00:00,London,Southwark,42744,73.83079857888681,1,High,Dry,3080
13268.0,2024-06-26 19:00:00,London,Kensington,4780,72.86531696630614,1,High,Wet,2593
13269.0,2024-06-26 20:00:00,London,Chelsea,3039,40.85010637819855,4,High,Snowy,970
13270.0,2024-06-26 21:00:00,London,Camden,2184,20.238785796687143,3,High,Damaged,5334
13271.0,2024-06-26 22:00:00,London,Southwark,4464,108.01397710928165,8,High,Wet,2183
13272.0,2024-06-26 23:00:00,London,Camden,2058,69.85506997145069,5,High,Wet,8973
13273.0,2024-06-27 00:00:00,London,Islington,4462,58.04089174704121,7,High,Wet,4939
13274.0,2024-06-27 01:00:00,London,Chelsea,2742,36.83344940763822,4,Low,Wet,7065
13275.0,2024-06-27 02:00:00,London,Southwark,3076,72.45691506967631,2,Medium,Damaged,3963
13276.0,2024-06-27 03:00:00,London,Southwark,2768,20.218628762039398,0,Medium,Dry,9835
13277.0,2024-06-27 04:00:00,London,Kensington,2937,83.9689359560646,4,Medium,Wet,5046
13278.0,2024-06-27 05:00:00,London,Camden,1372,20.249870957697183,7,Low,Snowy,6838
13279.0,2024-06-27 06:00:00,London,Chelsea,2713,5.101508595937741,5,High,Wet,1056
13280.0,2024-06-27 07:00:00,London,Kensington,2661,113.55708488334557,6,Medium,Wet,2642
13281.0,2024-06-27 08:00:00,London,Kensington,2264,7.20279863995275,3,Low,Damaged,5429
13282.0,2024-06-27 09:00:00,London,Chelsea,2544,117.99704625344607,5,High,Dry,2006
13283.0,2024-06-27 10:00:00,London,Camden,1610,29.427609934315793,3,Low,Wet,2727
13284.0,2024-06-27 11:00:00,London,Islington,1504,80.27340790563736,5,Low,Dry,8662
13285.0,2024-06-27 12:00:00,London,Southwark,2972,17.291672981474466,5,High,Dry,8757
13286.0,2024-06-27 13:00:00,London,Islington,4948,113.97324402603286,1,Low,Damaged,1190
13287.0,2024-06-27 14:00:00,London,Southwark,2194,63.59712283410276,3,High,Wet,5960
13288.0,2024-06-27 15:00:00,London,Chelsea,2871,33.71776053237039,3,High,Wet,6429
13289.0,2024-06-27 16:00:00,London,Islington,4350,111.15945124589845,3,Medium,Damaged,8986
13290.0,2024-06-27 17:00:00,London,Islington,1914,94.40162270734123,8,Low,Damaged,3317
13291.0,2024-06-27 18:00:00,London,Southwark,2398,109.82196177418864,8,Medium,Wet,7366
13292.0,2024-06-27 19:00:00,London,Chelsea,1259,75.73167073928926,6,Low,Wet,3705
13293.0,2024-06-27 20:00:00,London,Southwark,54,59.9843099902846,0,High,Wet,6476
13294.0,2024-06-27 21:00:00,London,,1347,114.3336252106446,0,High,Wet,5576
13295.0,2024-06-27 22:00:00,London,,4285,29.490191435387437,4,Low,Snowy,122
13296.0,2024-06-27 23:00:00,London,Southwark,1296,27.55992213525334,7,Low,Dry,747
13297.0,2024-06-28 00:00:00,London,Camden,4539,3.4144860097821543,2,Medium,Damaged,3512
13298.0,2024-06-28 01:00:00,London,Kensington,3369,77.15952942832313,1,Low,Wet,8157
13299.0,2024-06-28 02:00:00,London,Chelsea,1664,110.66637549562759,1,Medium,Snowy,2933
13300.0,2024-06-28 03:00:00,London,Kensington,230,95.03281816679183,9,High,Snowy,8244
13301.0,2024-06-28 04:00:00,London,Chelsea,377,24.911198058058712,8,Medium,Dry,4513
13302.0,2024-06-28 05:00:00,London,Chelsea,971,105.0092107816922,0,Medium,Snowy,5902
13303.0,2024-06-28 06:00:00,London,Chelsea,3847,67.37316031578197,6,Medium,Snowy,7246
13304.0,2024-06-28 07:00:00,London,Islington,4487,28.493534586358283,2,High,Wet,6028
13305.0,2024-06-28 08:00:00,London,Chelsea,1962,44.4893670527654,5,High,Damaged,9903
13306.0,2024-06-28 09:00:00,London,Camden,1749,20.635723507816927,1,Medium,Wet,7023
13307.0,2024-06-28 10:00:00,London,Southwark,1516,36.79652039387568,3,Low,Damaged,4109
13308.0,2024-06-28 11:00:00,London,Islington,3100,84.94740401990765,9,High,Dry,815
13309.0,2024-06-28 12:00:00,London,Chelsea,614,8.927889168957282,7,Low,Wet,3987
13310.0,2024-06-28 13:00:00,London,Chelsea,3068,56.26229874750989,0,High,Snowy,2958
13311.0,2024-06-28 14:00:00,London,Islington,4458,54.15329527131096,3,High,Dry,9223
13312.0,2024-06-28 15:00:00,London,Chelsea,420,114.26921872303777,2,Low,Wet,4475
13313.0,2024-06-28 16:00:00,London,Islington,949,96.78410319495849,8,Medium,Damaged,9000
13314.0,2024-06-28 17:00:00,London,Southwark,728,56.42078799063587,2,High,Wet,7492
13315.0,2024-06-28 18:00:00,London,Islington,1621,77.15232489985131,2,High,Wet,4265
13316.0,2024-06-28 19:00:00,London,Kensington,4800,36.852183696227776,5,Low,Snowy,8193
13317.0,2024-06-28 20:00:00,London,Camden,4979,30.657744266085125,0,Low,Wet,9608
13318.0,2024-06-28 21:00:00,London,Kensington,1532,76.75129753673995,0,High,Wet,5271
13319.0,2024-06-28 22:00:00,London,Kensington,4055,50.13451414069934,9,Low,Damaged,6053
13320.0,2024-06-28 23:00:00,London,Camden,2697,40.43825444295053,8,High,Damaged,7292
13321.0,2024-06-29 00:00:00,London,Camden,4738,36.21141274176532,2,High,Dry,6130
13322.0,2024-06-29 01:00:00,London,Chelsea,4260,18.092857529804615,0,Low,Wet,2414
13323.0,2024-06-29 02:00:00,London,Islington,4474,3.3758581823325637,0,Low,Snowy,7414
13324.0,2024-06-29 03:00:00,London,Chelsea,4337,38.27189201150832,4,Medium,Damaged,4383
13325.0,2024-06-29 04:00:00,London,Islington,48,115.14721769954096,8,Medium,Dry,9934
13326.0,2024-06-29 05:00:00,London,Kensington,2695,33.31422013410977,2,High,Snowy,4772
13327.0,2024-06-29 06:00:00,London,Chelsea,4684,33.07341816053204,9,Low,Damaged,92
13328.0,2024-06-29 07:00:00,London,,3440,116.19034079051842,4,High,Snowy,3793
13329.0,2024-06-29 08:00:00,London,,3753,20.094966684676532,4,Medium,Snowy,8655
13330.0,2024-06-29 09:00:00,London,Camden,635,84.09831963373428,4,High,Dry,5220
13331.0,2024-06-29 10:00:00,London,Kensington,4907,82.2992446900074,8,Low,Dry,1229
13332.0,2024-06-29 11:00:00,London,Camden,4335,24.20810541439845,3,High,Dry,8670
13333.0,2024-06-29 12:00:00,London,Kensington,4683,73.77940146344747,2,High,Dry,1787
13334.0,2024-06-29 13:00:00,London,,239,58.87327038723158,2,Medium,Snowy,8564
13335.0,2024-06-29 14:00:00,London,Camden,3173,107.00422691063851,8,Medium,Wet,6819
13336.0,2024-06-29 15:00:00,London,Camden,4189,36.680004629062935,9,Medium,Wet,8638
13337.0,2099-00-00 99:99,London,Kensington,3030,59.39124573547089,4,Low,Snowy,1306
13338.0,2024-06-29 17:00:00,London,Camden,4480,112.72040201469437,1,High,Snowy,7429
13339.0,2024-06-29 18:00:00,London,Islington,3541,104.45968109909884,6,High,Dry,8348
13340.0,2024-06-29 19:00:00,London,Islington,4402,83.97142626689458,3,Medium,Dry,8570
13341.0,2024-06-29 20:00:00,London,Kensington,3220,59.40806894527093,7,High,Snowy,3001
13342.0,2024-06-29 21:00:00,London,Kensington,3805,39.71335134109164,8,High,Dry,2496
13343.0,2024-06-29 22:00:00,London,Southwark,4024,34.53928306686404,7,High,Dry,8588
13344.0,2024-06-29 23:00:00,London,Chelsea,4473,89.25727192855128,4,Medium,Dry,3705
13345.0,2024-06-30 00:00:00,London,Southwark,2150,119.22255116549468,2,Medium,Wet,2959
,2024-06-30 01:00:00,London,Islington,249,69.03834614699757,4,Medium,Damaged,6768
13347.0,2024-06-30 02:00:00,London,Southwark,3331,59.08075923052126,6,Low,Snowy,1846
13348.0,2024-06-30 03:00:00,London,Islington,290,81.8907270763002,9,High,Snowy,6150
13349.0,2024-06-30 04:00:00,London,Camden,3159,17.910439410446166,0,Low,Wet,6916
13350.0,2024-06-30 05:00:00,London,Kensington,2228,37.92761000550249,7,Medium,Dry,1462
13351.0,2024-06-30 06:00:00,London,Islington,1606,46.27266480557128,6,Low,Dry,2219
13352.0,2024-06-30 07:00:00,London,Chelsea,2691,35.70866190470459,6,High,Wet,9094
13353.0,2024-06-30 08:00:00,London,Southwark,1756,17.786013552191765,0,Low,Snowy,1798
13354.0,2024-06-30 09:00:00,London,Southwark,12,18.17540925106396,4,High,Damaged,8395
13355.0,2024-06-30 10:00:00,London,Islington,146,15.794019920206564,6,Low,Snowy,3172
13356.0,2024-06-30 11:00:00,London,Kensington,560,67.24751842324915,1,High,Dry,903
13357.0,2024-06-30 12:00:00,London,Islington,2348,51.79519850123158,2,High,Snowy,8717
13358.0,2024-06-30 13:00:00,London,Chelsea,1123,-4.177746832905399,4,High,Damaged,5825
13359.0,2024-06-30 14:00:00,London,Southwark,1135,42.5789263180733,6,Medium,Dry,2296
13360.0,2024-06-30 15:00:00,London,Chelsea,1180,65.84323838807181,1,Low,Dry,1621
13361.0,2024-06-30 16:00:00,London,Kensington,2955,30.83319729817641,4,Medium,Wet,662
13362.0,2024-06-30 17:00:00,London,Kensington,4579,24.612798070035694,3,High,Damaged,8310
13363.0,2024-06-30 18:00:00,London,Southwark,1935,106.816737492841,0,Medium,Damaged,7109
13364.0,2099-00-00 99:99,London,Southwark,4102,69.23343504056896,4,Medium,Snowy,8378
13365.0,2024-06-30 20:00:00,London,Islington,4087,104.14837456572056,4,Medium,Wet,4238
13366.0,2024-06-30 21:00:00,London,Southwark,3862,52.26274557388827,4,Low,Damaged,8138
13367.0,2024-06-30 22:00:00,London,Chelsea,2039,38.08236556784676,4,High,Snowy,4480
13368.0,2024-06-30 23:00:00,London,Camden,2561,19.86030542283301,7,Low,Damaged,7204
13369.0,2024-07-01 00:00:00,London,Kensington,2494,50.44815771990198,0,Medium,Wet,9225
13370.0,2024-07-01 01:00:00,London,Southwark,3032,63.29025977276885,7,Low,Damaged,9826
13371.0,2024-07-01 02:00:00,London,Kensington,2960,96.12217075823851,1,High,Wet,3087
13372.0,2024-07-01 03:00:00,London,Kensington,2775,68.34288665142435,3,Medium,Snowy,5461
13373.0,2024-07-01 04:00:00,London,Kensington,1800,9.271105836846196,8,Medium,Dry,3662
13374.0,2024-07-01 05:00:00,London,Southwark,122,85.09479489462245,1,Low,Wet,7145
13375.0,2024-07-01 06:00:00,London,Islington,819,30.645107962402683,6,High,Snowy,1241
13376.0,2024-07-01 07:00:00,London,Chelsea,1451,16.652155626906843,1,Low,Dry,1445
13377.0,2024-07-01 08:00:00,London,Southwark,32744,71.06721172316855,3,High,Wet,506
13378.0,2024-07-01 09:00:00,London,,2721,112.45867614275438,5,High,Snowy,2019
13379.0,2024-07-01 10:00:00,London,Chelsea,1389,46.68488288557017,2,High,Snowy,8125
13380.0,2024-07-01 11:00:00,London,Camden,3259,103.5640016709089,2,Low,Dry,6042
13381.0,2024-07-01 12:00:00,London,Kensington,3020,89.54903921299038,0,High,Damaged,7991
13382.0,2024-07-01 13:00:00,London,Southwark,4872,18.55845602154679,9,High,Damaged,8293
13383.0,2024-07-01 14:00:00,London,Islington,1640,86.82327224665971,0,Low,Dry,5699
13384.0,2024-07-01 15:00:00,London,Chelsea,4677,51.173234047993155,0,Low,Damaged,402
13385.0,2024-07-01 16:00:00,London,Kensington,2896,97.1247116121108,1,High,Dry,6825
13386.0,2024-07-01 17:00:00,London,Southwark,4173,23.465814067040608,2,Low,Wet,808
13387.0,2024-07-01 18:00:00,London,Chelsea,49203,20.855751553637333,3,Medium,Snowy,4310
13388.0,2024-07-01 19:00:00,London,Southwark,2519,3.840789162089566,0,Medium,Wet,2062
13389.0,2024-07-01 20:00:00,London,Southwark,2768,111.10768529780103,7,Low,Wet,3681
13390.0,2024-07-01 21:00:00,London,Islington,1052,57.8382952041635,6,Low,Snowy,7869
13391.0,2024-07-01 22:00:00,London,Islington,764,83.35591410561467,5,Low,Dry,6574
13392.0,2024-07-01 23:00:00,London,Camden,4045,102.70807663954145,1,Low,Wet,6213
13393.0,2024-07-02 00:00:00,London,Camden,3769,60.19940179601545,4,Medium,Dry,5620
13394.0,2024-07-02 01:00:00,London,Kensington,2261,19.671715129943784,7,High,Dry,8530
13395.0,2024-07-02 02:00:00,London,Islington,1603,93.98765124530946,8,Low,Snowy,2335
13396.0,2024-07-02 03:00:00,London,Kensington,3932,14.881130428972362,8,Medium,Dry,7573
13397.0,2024-07-02 04:00:00,London,Chelsea,140,63.195107254818936,3,Low,Snowy,3817
13398.0,2024-07-02 05:00:00,London,Camden,1781,26.526887430002528,2,High,Damaged,2392
13399.0,2024-07-02 06:00:00,London,Chelsea,2648,43.20603841363793,9,High,Dry,829
13400.0,2024-07-02 07:00:00,London,Camden,3692,67.06126998531224,9,High,Damaged,4760
13401.0,2024-07-02 08:00:00,London,Kensington,1837,87.39116431418834,9,High,Snowy,7576
13402.0,2024-07-02 09:00:00,London,Chelsea,4947,79.66350765696545,7,Medium,Dry,5350
13403.0,2024-07-02 10:00:00,London,Kensington,1127,30.21097852703018,7,Low,Snowy,7391
13404.0,2024-07-02 11:00:00,London,Southwark,3918,50.231407585446796,7,Medium,Damaged,5965
13405.0,2024-07-02 12:00:00,London,Southwark,3940,109.02876107912104,1,Low,Wet,2385
13406.0,2024-07-02 13:00:00,London,Chelsea,3175,14.32925986009829,0,Medium,Dry,6377
13407.0,2024-07-02 14:00:00,London,Camden,1242,106.40667965029293,2,Low,Damaged,3823
13408.0,2024-07-02 15:00:00,London,Southwark,3757,37.74051231553875,2,Low,Damaged,8216
13409.0,2024-07-02 16:00:00,London,Chelsea,1169,16.49838724455216,9,Medium,Dry,5103
13410.0,2024-07-02 17:00:00,London,Camden,2428,28.770498708407715,9,High,Damaged,6114
13411.0,2024-07-02 18:00:00,London,Kensington,3747,40.08633182327392,1,Medium,Snowy,1762
13412.0,2024-07-02 19:00:00,London,Chelsea,4790,11.47074004262986,3,Low,Dry,749
13413.0,2024-07-02 20:00:00,London,Islington,324,105.26134976079629,4,High,Dry,1524
13414.0,2024-07-02 21:00:00,London,Chelsea,4647,34.43369004660562,4,Medium,Dry,9165
13415.0,2024-07-02 22:00:00,London,Islington,565,46.105716606423606,9,Low,Dry,6112
13416.0,2024-07-02 23:00:00,London,,98,103.88084891799423,2,High,Dry,4969
13417.0,2024-07-03 00:00:00,London,Chelsea,2114,58.60456485873548,1,Low,Wet,1290
13418.0,2024-07-03 01:00:00,London,Kensington,4188,93.99792393575673,5,Medium,Dry,1064
13419.0,2024-07-03 02:00:00,London,Kensington,2861,22.54322358626432,8,Low,Damaged,6616
13420.0,2024-07-03 03:00:00,London,Kensington,1465,28.569205216551133,7,Low,Snowy,6109
13421.0,2024-07-03 04:00:00,London,Islington,2340,54.60720146124889,4,High,Wet,57
13422.0,2024-07-03 05:00:00,London,Kensington,2779,32.576676387728426,2,High,Snowy,1645
13423.0,2024-07-03 06:00:00,London,Kensington,217,64.40608457366824,6,Medium,Damaged,3685
13424.0,2024-07-03 07:00:00,London,Kensington,2825,117.94364287599991,7,Low,Snowy,5085
13425.0,2024-07-03 08:00:00,London,Southwark,644,60.07662079295318,3,Low,Snowy,1762
13426.0,2024-07-03 09:00:00,London,Chelsea,3177,-28.222517243209566,1,Medium,Snowy,640
13427.0,2024-07-03 10:00:00,London,Chelsea,3717,42.15176137364675,7,Medium,Damaged,2157
13428.0,2024-07-03 11:00:00,London,Islington,3645,30.250965502372274,9,Low,Damaged,9725
13429.0,2024-07-03 12:00:00,London,Islington,1094,97.28803213223391,0,High,Dry,4473
13430.0,2024-07-03 13:00:00,London,Islington,4856,95.48007711498603,0,Low,Dry,9834
13431.0,2024-07-03 14:00:00,London,Islington,3791,107.19085827444283,6,Low,Wet,1883
13432.0,2024-07-03 15:00:00,London,Kensington,1744,53.155544718512346,7,Low,Snowy,7973
13433.0,2024-07-03 16:00:00,London,Islington,827,88.80806592466287,4,High,Dry,5337
13434.0,2024-07-03 17:00:00,London,Kensington,806,4.803358866405148,8,High,Snowy,2718
13435.0,2024-07-03 18:00:00,London,Camden,4587,113.29229345117477,8,High,Dry,5514
13436.0,2024-07-03 19:00:00,London,Southwark,3687,-8.146836156988265,9,High,Wet,9663
13437.0,2024-07-03 20:00:00,London,Islington,8,76.75023343939714,3,High,Snowy,3396
13438.0,2024-07-03 21:00:00,London,,1631,70.00204046649682,9,Medium,Snowy,1416
13439.0,2024-07-03 22:00:00,London,Chelsea,670,13.203339902388262,6,Medium,Wet,5603
13440.0,2024-07-03 23:00:00,London,Camden,2704,93.77254157377232,0,Medium,Snowy,8480
13441.0,2024-07-04 00:00:00,London,Islington,938,89.40233941763772,3,High,Dry,6426
13442.0,2024-07-04 01:00:00,London,Islington,869,112.27783548744846,4,Low,Damaged,1015
13443.0,2024-07-04 02:00:00,London,Islington,3187,9.050811920260065,2,High,Wet,8721
13444.0,2024-07-04 03:00:00,London,Chelsea,2904,53.020834292826834,8,Medium,Snowy,5269
13445.0,2024-07-04 04:00:00,London,Camden,1456,9.328205556068896,1,High,Dry,3053
13446.0,2024-07-04 05:00:00,London,Southwark,227,119.39459170556259,7,Medium,Wet,3013
13447.0,2024-07-04 06:00:00,London,Chelsea,3696,31.07240921008021,2,High,Wet,916
13448.0,2024-07-04 07:00:00,London,Islington,4565,107.18702690360622,4,Low,Damaged,1025
13449.0,2024-07-04 08:00:00,London,Islington,3523,26.503394018433035,4,Medium,Wet,8209
13450.0,2024-07-04 09:00:00,London,Islington,4798,108.44228720357908,3,High,Snowy,4545
13451.0,2024-07-04 10:00:00,London,Southwark,3876,59.987976447548995,2,Medium,Damaged,9084
13452.0,2024-07-04 11:00:00,London,,3787,62.49825893703144,1,High,Wet,9967
13453.0,2024-07-04 12:00:00,London,,592,15.385460347210726,6,High,Snowy,4594
13454.0,2024-07-04 13:00:00,London,Chelsea,3768,76.06003548623687,7,Medium,Wet,2418
13455.0,2024-07-04 14:00:00,London,Southwark,2792,60.07949416747434,9,Low,Damaged,9974
13456.0,2024-07-04 15:00:00,London,Islington,3400,119.34931895961184,1,High,Snowy,6437
13457.0,2024-07-04 16:00:00,London,Camden,4208,107.74793552161246,1,Medium,Snowy,5420
13458.0,2024-07-04 17:00:00,London,Chelsea,1021,111.82129365193471,7,Low,Dry,9545
13459.0,2024-07-04 18:00:00,London,Islington,1804,112.87554711616283,2,High,Wet,5961
13460.0,2024-07-04 19:00:00,London,Southwark,3138,35.83072910419181,9,Low,Damaged,2668
13461.0,2024-07-04 20:00:00,London,Islington,121,81.09247446226554,3,Low,Dry,104
13462.0,2024-07-04 21:00:00,London,Southwark,695,91.29309501818811,6,Medium,Dry,4203
13463.0,2024-07-04 22:00:00,London,Chelsea,761,93.3394473167296,8,Low,Dry,6008
13464.0,2024-07-04 23:00:00,London,Kensington,4394,80.65321815418405,2,Low,Snowy,8131
13465.0,2024-07-05 00:00:00,London,Southwark,3368,111.05345618140585,6,Medium,Dry,442
13466.0,2024-07-05 01:00:00,London,Islington,1176,97.93509674043065,2,High,Damaged,7093
13467.0,2024-07-05 02:00:00,London,Southwark,3240,106.20792306746553,3,Low,Damaged,9307
13468.0,2024-07-05 03:00:00,London,Islington,1826,51.99051584092849,5,High,Damaged,6592
13469.0,2024-07-05 04:00:00,London,Chelsea,2730,71.23495983622657,0,High,Dry,6354
13470.0,2024-07-05 05:00:00,London,Chelsea,238,65.21251125390717,7,Medium,Wet,8096
13471.0,2024-07-05 06:00:00,London,Islington,2718,45.548171205962866,3,Medium,Snowy,1072
13472.0,2024-07-05 07:00:00,London,,1939,33.230064712787126,3,High,Wet,665
13473.0,2024-07-05 08:00:00,London,Camden,2228,71.2426076520956,4,High,Damaged,6022
13474.0,2024-07-05 09:00:00,London,Chelsea,3736,6.296102612275931,2,High,Snowy,7701
13475.0,2024-07-05 10:00:00,London,Southwark,1,29.140414920739865,7,Medium,Dry,6481
13476.0,2024-07-05 11:00:00,London,Chelsea,946,114.18629069040696,5,Medium,Dry,741
13477.0,2024-07-05 12:00:00,London,Islington,721,22.931894440668717,0,Medium,Dry,6518
13478.0,2024-07-05 13:00:00,London,Chelsea,4913,20.933707216423382,7,Medium,Snowy,6396
13479.0,2024-07-05 14:00:00,London,Islington,4388,104.78411759615334,2,Low,Snowy,7569
13480.0,2024-07-05 15:00:00,London,Islington,3939,89.55644183547761,0,High,Damaged,9662
13481.0,2024-07-05 16:00:00,London,Southwark,638,30.778499119482497,2,High,Snowy,7044
13482.0,2024-07-05 17:00:00,London,Camden,4239,32.934761811212255,0,Low,Damaged,5689
13483.0,2024-07-05 18:00:00,London,Kensington,1823,18.026587511025163,2,Medium,Damaged,4007
13484.0,2024-07-05 19:00:00,London,Camden,4572,16.29092581806937,4,High,Wet,5005
13485.0,2024-07-05 20:00:00,London,Southwark,1955,117.73582944560336,3,Low,Damaged,1814
13486.0,2024-07-05 21:00:00,London,Chelsea,1723,26.07396423083762,5,Low,Dry,3436
13487.0,2024-07-05 22:00:00,London,Kensington,2757,41.04274906602832,2,Low,Damaged,4592
,2024-07-05 23:00:00,London,Chelsea,4415,116.57819085771735,6,High,Wet,8841
13489.0,2024-07-06 00:00:00,London,Islington,1383,25.986001689332436,4,Low,Dry,5683
13490.0,2024-07-06 01:00:00,London,Chelsea,4164,119.25862322041387,8,Medium,Snowy,6273
13491.0,2024-07-06 02:00:00,London,Camden,1320,32.85099396751836,7,Medium,Damaged,7514
13492.0,2024-07-06 03:00:00,London,,3204,-1.5953209855632338,4,High,Snowy,5918
13493.0,2024-07-06 04:00:00,London,Islington,2684,108.75302054587978,1,High,Wet,8652
13494.0,2024-07-06 05:00:00,London,Chelsea,1164,69.50065450198018,1,Medium,Wet,5731
13495.0,2024-07-06 06:00:00,London,Chelsea,2532,81.67461504707597,1,Medium,Wet,2125
13496.0,2024-07-06 07:00:00,London,Camden,2802,78.1432001385082,7,Medium,Wet,6420
13497.0,2024-07-06 08:00:00,London,Southwark,1392,107.29203015146837,7,Medium,Wet,2520
13498.0,2024-07-06 09:00:00,London,Islington,4845,41.212772297388476,2,Medium,Dry,468
13499.0,2024-07-06 10:00:00,London,Kensington,2630,20.794980995189697,2,Low,Snowy,2669
13500.0,2024-07-06 11:00:00,London,Camden,4258,102.80610810444588,8,Low,Dry,99
13501.0,2024-07-06 12:00:00,London,Southwark,1273,87.36988561437695,4,High,Snowy,757
13502.0,2024-07-06 13:00:00,London,Southwark,1793,81.72905761101183,3,High,Damaged,5333
13503.0,2024-07-06 14:00:00,London,Chelsea,4225,17.931079249605105,9,Low,Dry,9423
13504.0,2024-07-06 15:00:00,London,Camden,1588,19.926210473572766,5,High,Snowy,2881
13505.0,2024-07-06 16:00:00,London,Islington,4049,79.0431735012603,5,High,Dry,162
13506.0,2024-07-06 17:00:00,London,Islington,2142,97.8913973105075,5,Medium,Damaged,5379
13507.0,2024-07-06 18:00:00,London,Islington,513,112.5474077010165,3,Low,Wet,7369
13508.0,2024-07-06 19:00:00,London,Camden,4288,50.95553456885107,5,Medium,Damaged,6721
13509.0,2024-07-06 20:00:00,London,Kensington,4876,61.917062004812585,2,Low,Dry,2435
13510.0,2024-07-06 21:00:00,London,Chelsea,2708,117.87152776204135,6,Medium,Wet,4550
13511.0,2024-07-06 22:00:00,London,Southwark,1866,32.095784061270436,6,Medium,Wet,1632
13512.0,2024-07-06 23:00:00,London,Chelsea,4359,31.409572189222807,6,High,Wet,2277
13513.0,2024-07-07 00:00:00,London,Kensington,2744,101.16070537368981,0,Low,Wet,1769
13514.0,2024-07-07 01:00:00,London,Kensington,4474,75.58493053343292,9,Low,Wet,2628
13515.0,2024-07-07 02:00:00,London,Kensington,797,27.328842479729865,1,Low,Wet,8531
13516.0,2024-07-07 03:00:00,London,Southwark,144,42.13491913405009,4,Low,Dry,9053
13517.0,2024-07-07 04:00:00,London,Camden,1636,76.70635124976927,3,Low,Wet,7071
13518.0,2024-07-07 05:00:00,London,Southwark,1720,38.46830395822896,5,Low,Snowy,2381
13519.0,2024-07-07 06:00:00,London,Camden,783,109.33541548029906,4,Low,Wet,5927
13520.0,2024-07-07 07:00:00,London,Chelsea,4605,102.0048715521382,8,Medium,Dry,916
13521.0,2024-07-07 08:00:00,London,Southwark,4429,72.35358493199925,7,High,Dry,2958
13522.0,2024-07-07 09:00:00,London,Southwark,2984,16.595477052520607,8,High,Snowy,8280
13523.0,2024-07-07 10:00:00,London,Islington,4504,79.64090569018323,5,Low,Damaged,1618
13524.0,2024-07-07 11:00:00,London,Islington,2614,70.5759469883489,2,Low,Snowy,8456
13525.0,2024-07-07 12:00:00,London,Islington,4829,36.42266374467373,6,Medium,Damaged,3325
13526.0,2024-07-07 13:00:00,London,Kensington,281,80.9878422056735,0,Low,Damaged,3295
13527.0,2024-07-07 14:00:00,London,Islington,750,35.86629619824462,8,Low,Snowy,2236
13528.0,2024-07-07 15:00:00,London,Camden,4371,74.4840978011322,2,Medium,Damaged,485
13529.0,2024-07-07 16:00:00,London,Islington,4472,60.52087719868872,5,High,Wet,6693
13530.0,2024-07-07 17:00:00,London,Kensington,1883,78.87943838410733,6,Medium,Damaged,2877
13531.0,2024-07-07 18:00:00,London,Chelsea,3310,14.531308303740063,0,Low,Snowy,7847
13532.0,2024-07-07 19:00:00,London,Chelsea,3390,3.0669493836246122,9,Medium,Dry,7170
13533.0,2024-07-07 20:00:00,London,Southwark,3030,40.559350051710254,3,High,Snowy,3048
13534.0,2024-07-07 21:00:00,London,Chelsea,3274,37.379737548266775,7,Low,Snowy,5015
13535.0,2024-07-07 22:00:00,London,Chelsea,4391,80.60644385451461,5,High,Snowy,965
13536.0,2024-07-07 23:00:00,London,Camden,3876,44.65291513115461,6,High,Dry,5814
13537.0,2024-07-08 00:00:00,London,Southwark,337,74.42349712472361,0,High,Dry,1398
13538.0,2024-07-08 01:00:00,London,Kensington,77,64.0073842708855,3,Medium,Snowy,3064
13539.0,2024-07-08 02:00:00,London,Camden,161,87.73357423068066,4,Medium,Dry,8897
13540.0,2024-07-08 03:00:00,London,Kensington,3303,51.74676440603689,9,Medium,Damaged,4747
13541.0,2024-07-08 04:00:00,London,Southwark,4627,77.53688511119293,1,High,Wet,6088
13542.0,2024-07-08 05:00:00,London,Kensington,1051,62.08152698373702,4,Medium,Damaged,7236
13543.0,2024-07-08 06:00:00,London,Southwark,3482,8.91745554828881,2,Low,Dry,4978
13544.0,2024-07-08 07:00:00,London,Kensington,1016,82.17878008709624,8,Low,Damaged,700
13545.0,2024-07-08 08:00:00,London,Chelsea,3006,6.2579772808275145,1,High,Damaged,3314
13546.0,2024-07-08 09:00:00,London,Southwark,298,28.60676051796272,2,Low,Damaged,4211
13547.0,2024-07-08 10:00:00,London,Kensington,938,20.965408600491376,1,Medium,Wet,4795
13548.0,2024-07-08 11:00:00,London,Chelsea,4922,62.07246908669196,5,High,Dry,1451
13549.0,2024-07-08 12:00:00,London,Chelsea,4981,86.47362117538536,6,High,Wet,8862
13550.0,2024-07-08 13:00:00,London,Islington,717,34.167069613642376,7,Low,Dry,6702
13551.0,2024-07-08 14:00:00,London,Camden,2725,88.54881900551608,4,High,Damaged,4301
13552.0,2024-07-08 15:00:00,London,Camden,854,6.364957706618832,7,Medium,Dry,9555
13553.0,2024-07-08 16:00:00,London,Chelsea,1205,48.67146619465013,8,Low,Dry,9954
13554.0,2024-07-08 17:00:00,London,Southwark,24,6.276014581116467,6,High,Damaged,2929
13555.0,2024-07-08 18:00:00,London,Southwark,1066,89.33655067180935,3,Medium,Damaged,7816
13556.0,2024-07-08 19:00:00,London,Chelsea,1640,36.33717710439704,8,Medium,Snowy,8273
13557.0,2024-07-08 20:00:00,London,Camden,3007,89.5767409272693,2,High,Dry,6556
